internal_id,string_external_id,abundance
4449203,9606.ENSP00000422067,0.038
4447385,9606.ENSP00000386498,0.038
4437679,9606.ENSP00000300589,0.038
4449923,9606.ENSP00000439913,0.038
4434073,9606.ENSP00000248933,0.038
4451082,9606.ENSP00000473842,0.038
4437832,9606.ENSP00000302189,0.038
4451450,9606.ENSP00000480079,0.038
4434153,9606.ENSP00000251119,0.038
4441573,9606.ENSP00000345985,0.038
4451726,9606.ENSP00000482899,0.038
4439449,9606.ENSP00000321455,0.038
4445587,9606.ENSP00000371126,0.038
4443917,9606.ENSP00000361397,0.037
4433380,9606.ENSP00000226951,0.037
4447116,9606.ENSP00000384398,0.037
4433077,9606.ENSP00000219299,0.037
4448454,9606.ENSP00000407521,0.037
4442099,9606.ENSP00000351042,0.037
4448570,9606.ENSP00000410768,0.037
4436042,9606.ENSP00000272647,0.037
4434066,9606.ENSP00000248643,0.037
4442420,9606.ENSP00000354006,0.037
4437291,9606.ENSP00000296498,0.037
4443528,9606.ENSP00000359434,0.037
4449236,9606.ENSP00000423099,0.037
4449438,9606.ENSP00000428280,0.037
4451755,9606.ENSP00000483276,0.037
4438981,9606.ENSP00000315247,0.037
4450654,9606.ENSP00000461862,0.037
4449813,9606.ENSP00000437256,0.037
4433294,9606.ENSP00000224140,0.037
4444444,9606.ENSP00000363868,0.037
4443581,9606.ENSP00000359630,0.037
4451991,9606.ENSP00000485301,0.037
4451897,9606.ENSP00000484887,0.037
4447141,9606.ENSP00000384610,0.037
4435773,9606.ENSP00000267584,0.036
4438213,9606.ENSP00000306344,0.036
4447858,9606.ENSP00000394623,0.036
4441761,9606.ENSP00000347802,0.036
4450539,9606.ENSP00000456480,0.036
4437040,9606.ENSP00000293851,0.036
4444278,9606.ENSP00000362981,0.036
4436093,9606.ENSP00000273814,0.036
4447902,9606.ENSP00000395708,0.036
4432628,9606.ENSP00000046794,0.036
4440893,9606.ENSP00000338766,0.036
4439408,9606.ENSP00000321021,0.036
4438663,9606.ENSP00000311196,0.036
4440541,9606.ENSP00000334223,0.036
4448085,9606.ENSP00000399718,0.036
4437485,9606.ENSP00000298351,0.036
4434462,9606.ENSP00000256186,0.036
4444534,9606.ENSP00000364449,0.036
4438425,9606.ENSP00000308578,0.035
4448516,9606.ENSP00000409423,0.035
4436328,9606.ENSP00000279024,0.035
4445987,9606.ENSP00000375921,0.035
4442197,9606.ENSP00000351905,0.035
4445292,9606.ENSP00000369286,0.035
4443733,9606.ENSP00000360431,0.035
4442021,9606.ENSP00000350223,0.035
4439347,9606.ENSP00000320239,0.035
4445793,9606.ENSP00000373420,0.035
4435584,9606.ENSP00000265334,0.035
4446914,9606.ENSP00000382328,0.035
4450370,9606.ENSP00000451812,0.035
4433202,9606.ENSP00000222033,0.035
4449397,9606.ENSP00000427401,0.035
4443567,9606.ENSP00000359575,0.035
4446472,9606.ENSP00000379228,0.035
4451590,9606.ENSP00000481554,0.035
4432716,9606.ENSP00000173229,0.035
4447244,9606.ENSP00000385545,0.034
4444485,9606.ENSP00000364133,0.034
4435920,9606.ENSP00000270001,0.034
4437876,9606.ENSP00000302625,0.034
4438336,9606.ENSP00000307599,0.034
4448075,9606.ENSP00000399518,0.034
4436539,9606.ENSP00000283303,0.034
4433927,9606.ENSP00000245312,0.034
4439403,9606.ENSP00000320936,0.034
4434296,9606.ENSP00000253262,0.034
4443294,9606.ENSP00000358309,0.034
4448815,9606.ENSP00000416125,0.034
4450589,9606.ENSP00000457962,0.034
4448020,9606.ENSP00000398401,0.034
4445282,9606.ENSP00000369198,0.034
4433527,9606.ENSP00000231188,0.034
4438096,9606.ENSP00000305005,0.034
4442301,9606.ENSP00000352927,0.034
4444195,9606.ENSP00000362578,0.034
4433639,9606.ENSP00000234816,0.034
4445465,9606.ENSP00000370242,0.034
4438484,9606.ENSP00000309189,0.034
4436494,9606.ENSP00000282499,0.033
4442952,9606.ENSP00000356729,0.033
4433222,9606.ENSP00000222345,0.033
4446830,9606.ENSP00000381577,0.033
4440326,9606.ENSP00000332116,0.033
4449933,9606.ENSP00000440185,0.033
4448169,9606.ENSP00000401338,0.033
4448947,9606.ENSP00000418070,0.033
4435618,9606.ENSP00000265565,0.033
4439891,9606.ENSP00000327009,0.033
4433506,9606.ENSP00000230582,0.033
4445002,9606.ENSP00000367319,0.033
4445871,9606.ENSP00000374292,0.033
4447536,9606.ENSP00000388001,0.033
4434287,9606.ENSP00000253122,0.033
4438929,9606.ENSP00000314407,0.033
4449886,9606.ENSP00000438949,0.033
4449200,9606.ENSP00000421986,0.033
4449187,9606.ENSP00000421801,0.033
4445873,9606.ENSP00000374323,0.033
4444102,9606.ENSP00000362170,0.033
4450677,9606.ENSP00000462701,0.033
4432662,9606.ENSP00000086933,0.032
4440281,9606.ENSP00000331643,0.032
4443871,9606.ENSP00000361120,0.032
4442863,9606.ENSP00000356319,0.032
4437949,9606.ENSP00000303252,0.032
4435641,9606.ENSP00000265732,0.032
4444125,9606.ENSP00000362285,0.032
4447880,9606.ENSP00000395204,0.032
4440674,9606.ENSP00000335481,0.032
4447558,9606.ENSP00000388620,0.032
4439377,9606.ENSP00000320563,0.032
4438525,9606.ENSP00000309610,0.032
4445620,9606.ENSP00000371345,0.032
4443090,9606.ENSP00000357345,0.032
4451697,9606.ENSP00000482600,0.032
4443766,9606.ENSP00000360583,0.032
4434449,9606.ENSP00000255858,0.032
4445699,9606.ENSP00000371940,0.032
4439751,9606.ENSP00000325296,0.032
4446318,9606.ENSP00000378260,0.032
4448660,9606.ENSP00000412763,0.031
4436474,9606.ENSP00000282226,0.031
4432964,9606.ENSP00000216471,0.031
4439325,9606.ENSP00000320025,0.031
4447934,9606.ENSP00000396615,0.031
4447613,9606.ENSP00000389475,0.031
4442468,9606.ENSP00000354476,0.031
4449799,9606.ENSP00000436812,0.031
4446902,9606.ENSP00000382204,0.031
4446361,9606.ENSP00000378431,0.031
4451905,9606.ENSP00000485010,0.031
4432770,9606.ENSP00000199447,0.031
4434495,9606.ENSP00000256544,0.031
4444110,9606.ENSP00000362201,0.031
4433241,9606.ENSP00000222584,0.031
4434021,9606.ENSP00000247271,0.031
4438463,9606.ENSP00000308970,0.031
4447302,9606.ENSP00000386049,0.031
4440115,9606.ENSP00000329638,0.031
4448080,9606.ENSP00000399679,0.031
4433750,9606.ENSP00000239614,0.031
4444421,9606.ENSP00000363727,0.031
4443849,9606.ENSP00000361025,0.03
4448099,9606.ENSP00000400010,0.03
4441500,9606.ENSP00000345216,0.03
4441097,9606.ENSP00000340954,0.03
4445471,9606.ENSP00000370293,0.03
4439245,9606.ENSP00000318977,0.03
4437473,9606.ENSP00000298282,0.03
4446108,9606.ENSP00000376823,0.03
4449304,9606.ENSP00000424737,0.03
4442848,9606.ENSP00000356236,0.03
4438592,9606.ENSP00000310459,0.03
4440361,9606.ENSP00000332454,0.03
4450278,9606.ENSP00000449223,0.03
4450283,9606.ENSP00000449334,0.03
4440082,9606.ENSP00000329200,0.03
4450052,9606.ENSP00000442736,0.03
4447088,9606.ENSP00000384198,0.03
4436963,9606.ENSP00000292408,0.03
4435051,9606.ENSP00000262301,0.03
4437697,9606.ENSP00000300850,0.03
4443958,9606.ENSP00000361608,0.03
4437911,9606.ENSP00000302913,0.03
4450844,9606.ENSP00000467266,0.029
4447685,9606.ENSP00000391227,0.029
4447257,9606.ENSP00000385695,0.029
4437425,9606.ENSP00000297623,0.029
4451732,9606.ENSP00000482968,0.029
4433474,9606.ENSP00000229583,0.029
4439966,9606.ENSP00000327959,0.029
4446129,9606.ENSP00000376946,0.029
4440736,9606.ENSP00000336790,0.029
4440726,9606.ENSP00000336740,0.029
4432797,9606.ENSP00000203556,0.029
4449458,9606.ENSP00000428579,0.029
4440339,9606.ENSP00000332215,0.029
4436357,9606.ENSP00000280082,0.029
4442899,9606.ENSP00000356470,0.029
4437599,9606.ENSP00000299732,0.029
4436098,9606.ENSP00000273905,0.029
4448190,9606.ENSP00000401678,0.029
4446232,9606.ENSP00000377699,0.028
4450418,9606.ENSP00000453129,0.028
4437611,9606.ENSP00000299866,0.028
4442070,9606.ENSP00000350704,0.028
4437346,9606.ENSP00000296861,0.028
4443846,9606.ENSP00000361010,0.028
4441752,9606.ENSP00000347721,0.028
4449854,9606.ENSP00000438209,0.028
4445670,9606.ENSP00000371711,0.028
4436427,9606.ENSP00000281437,0.028
4437015,9606.ENSP00000293441,0.028
4443609,9606.ENSP00000359783,0.028
4436567,9606.ENSP00000284136,0.028
4438792,9606.ENSP00000312470,0.028
4442417,9606.ENSP00000353988,0.028
4449215,9606.ENSP00000422449,0.028
4449171,9606.ENSP00000421339,0.028
4444521,9606.ENSP00000364349,0.028
4443075,9606.ENSP00000357268,0.028
4444620,9606.ENSP00000364912,0.028
4446220,9606.ENSP00000377601,0.028
4448120,9606.ENSP00000400391,0.028
4447204,9606.ENSP00000385096,0.027
4434795,9606.ENSP00000260649,0.027
4434722,9606.ENSP00000259750,0.027
4441738,9606.ENSP00000347635,0.027
4438835,9606.ENSP00000313034,0.027
4445384,9606.ENSP00000369755,0.027
4442274,9606.ENSP00000352614,0.027
4433971,9606.ENSP00000246112,0.027
4440450,9606.ENSP00000333363,0.027
4451058,9606.ENSP00000473153,0.027
4442834,9606.ENSP00000356172,0.027
4440898,9606.ENSP00000338783,0.027
4436938,9606.ENSP00000291890,0.027
4433304,9606.ENSP00000225235,0.027
4444532,9606.ENSP00000364430,0.027
4438807,9606.ENSP00000312664,0.027
4450138,9606.ENSP00000444948,0.027
4444071,9606.ENSP00000362080,0.027
4448811,9606.ENSP00000416040,0.026
4440000,9606.ENSP00000328236,0.026
4440683,9606.ENSP00000335560,0.026
4433257,9606.ENSP00000222823,0.026
4446789,9606.ENSP00000381250,0.026
4447527,9606.ENSP00000387784,0.026
4445156,9606.ENSP00000368356,0.026
4432953,9606.ENSP00000216373,0.026
4450341,9606.ENSP00000451087,0.026
4450342,9606.ENSP00000451107,0.026
4450347,9606.ENSP00000451207,0.026
4450359,9606.ENSP00000451411,0.026
4450360,9606.ENSP00000451545,0.026
4450374,9606.ENSP00000451859,0.026
4450592,9606.ENSP00000458065,0.026
4452035,9606.ENSP00000485452,0.026
4432694,9606.ENSP00000164305,0.026
4441888,9606.ENSP00000349087,0.026
4436769,9606.ENSP00000288228,0.026
4435959,9606.ENSP00000270722,0.026
4439343,9606.ENSP00000320217,0.026
4442058,9606.ENSP00000350547,0.026
4444331,9606.ENSP00000363260,0.026
4449356,9606.ENSP00000426255,0.026
4451696,9606.ENSP00000482599,0.026
4450984,9606.ENSP00000471252,0.026
4444963,9606.ENSP00000367125,0.026
4450353,9606.ENSP00000451270,0.026
4439064,9606.ENSP00000316532,0.026
4435565,9606.ENSP00000265140,0.026
4442774,9606.ENSP00000355925,0.026
4449702,9606.ENSP00000434343,0.026
4432762,9606.ENSP00000196489,0.026
4443904,9606.ENSP00000361310,0.026
4435297,9606.ENSP00000263686,0.025
4437831,9606.ENSP00000302177,0.025
4434115,9606.ENSP00000250018,0.025
4442750,9606.ENSP00000355800,0.025
4437052,9606.ENSP00000294016,0.025
4442558,9606.ENSP00000354871,0.025
4447066,9606.ENSP00000384040,0.025
4440139,9606.ENSP00000329918,0.025
4439409,9606.ENSP00000321026,0.025
4443392,9606.ENSP00000358802,0.025
4434414,9606.ENSP00000255129,0.025
4448789,9606.ENSP00000415517,0.025
4448763,9606.ENSP00000415026,0.025
4437204,9606.ENSP00000295888,0.025
4437105,9606.ENSP00000295012,0.025
4436017,9606.ENSP00000272322,0.025
4440382,9606.ENSP00000332663,0.025
4441745,9606.ENSP00000347689,0.024
4444684,9606.ENSP00000365318,0.024
4447108,9606.ENSP00000384363,0.024
4451046,9606.ENSP00000472919,0.024
4448496,9606.ENSP00000408792,0.024
4448431,9606.ENSP00000406873,0.024
4450437,9606.ENSP00000453858,0.024
4438370,9606.ENSP00000307911,0.024
4441559,9606.ENSP00000345824,0.024
4448636,9606.ENSP00000412130,0.024
4439529,9606.ENSP00000322460,0.024
4438572,9606.ENSP00000310244,0.024
4446854,9606.ENSP00000381758,0.024
4441837,9606.ENSP00000348489,0.024
4450555,9606.ENSP00000457168,0.024
4445336,9606.ENSP00000369530,0.024
4442873,9606.ENSP00000356379,0.024
4440064,9606.ENSP00000328983,0.024
4445045,9606.ENSP00000367638,0.024
4443806,9606.ENSP00000360806,0.024
4439762,9606.ENSP00000325414,0.024
4438176,9606.ENSP00000305926,0.024
4447659,9606.ENSP00000390590,0.024
4451932,9606.ENSP00000485108,0.024
4439889,9606.ENSP00000326967,0.024
4433123,9606.ENSP00000220597,0.024
4443665,9606.ENSP00000360133,0.023
4434063,9606.ENSP00000248598,0.023
4436510,9606.ENSP00000282849,0.023
4444372,9606.ENSP00000363458,0.023
4446094,9606.ENSP00000376703,0.023
4447995,9606.ENSP00000397863,0.023
4436940,9606.ENSP00000291906,0.023
4440191,9606.ENSP00000330488,0.023
4435285,9606.ENSP00000263642,0.023
4443860,9606.ENSP00000361072,0.023
4448600,9606.ENSP00000411197,0.023
4438002,9606.ENSP00000303920,0.023
4450266,9606.ENSP00000448696,0.023
4439190,9606.ENSP00000318234,0.023
4433214,9606.ENSP00000222254,0.023
4445812,9606.ENSP00000373600,0.023
4451247,9606.ENSP00000477848,0.023
4440773,9606.ENSP00000337255,0.023
4451936,9606.ENSP00000485125,0.023
4439623,9606.ENSP00000323670,0.023
4436612,9606.ENSP00000285013,0.023
4449426,9606.ENSP00000427975,0.023
4437087,9606.ENSP00000294671,0.023
4445759,9606.ENSP00000373073,0.022
4446898,9606.ENSP00000382140,0.022
4438789,9606.ENSP00000312455,0.022
4438874,9606.ENSP00000313670,0.022
4446901,9606.ENSP00000382178,0.022
4441365,9606.ENSP00000343746,0.022
4447822,9606.ENSP00000393876,0.022
4443047,9606.ENSP00000357126,0.022
4440279,9606.ENSP00000331636,0.022
4450318,9606.ENSP00000450607,0.022
4440586,9606.ENSP00000334665,0.022
4435678,9606.ENSP00000266037,0.022
4448215,9606.ENSP00000402092,0.022
4435895,9606.ENSP00000269499,0.022
4443529,9606.ENSP00000359444,0.022
4450904,9606.ENSP00000469223,0.022
4448371,9606.ENSP00000405635,0.022
4443177,9606.ENSP00000357753,0.022
4434545,9606.ENSP00000257408,0.022
4434552,9606.ENSP00000257552,0.022
4435012,9606.ENSP00000262127,0.022
4446509,9606.ENSP00000379441,0.021
4439823,9606.ENSP00000326200,0.021
4437643,9606.ENSP00000300146,0.021
4445196,9606.ENSP00000368666,0.021
4448771,9606.ENSP00000415090,0.021
4447254,9606.ENSP00000385675,0.021
4450225,9606.ENSP00000447149,0.021
4446955,9606.ENSP00000382777,0.021
4448698,9606.ENSP00000413592,0.021
4437157,9606.ENSP00000295488,0.021
4440994,9606.ENSP00000339824,0.021
4446358,9606.ENSP00000378418,0.021
4434086,9606.ENSP00000249075,0.021
4449283,9606.ENSP00000424226,0.021
4446752,9606.ENSP00000381036,0.021
4435525,9606.ENSP00000264968,0.021
4444339,9606.ENSP00000363317,0.021
4448232,9606.ENSP00000402457,0.021
4443579,9606.ENSP00000359621,0.021
4448486,9606.ENSP00000408429,0.021
4446414,9606.ENSP00000378868,0.021
4440922,9606.ENSP00000339090,0.02
4436863,9606.ENSP00000290399,0.02
4440275,9606.ENSP00000331600,0.02
4437975,9606.ENSP00000303540,0.02
4436682,9606.ENSP00000286614,0.02
4434278,9606.ENSP00000253055,0.02
4443870,9606.ENSP00000361112,0.02
4450156,9606.ENSP00000445381,0.02
4449410,9606.ENSP00000427679,0.02
4441768,9606.ENSP00000347847,0.02
4436365,9606.ENSP00000280200,0.02
4446560,9606.ENSP00000379802,0.02
4433033,9606.ENSP00000217961,0.02
4440625,9606.ENSP00000335017,0.02
4436139,9606.ENSP00000274498,0.02
4436711,9606.ENSP00000287152,0.02
4445426,9606.ENSP00000369996,0.02
4451231,9606.ENSP00000477706,0.02
4437089,9606.ENSP00000294725,0.02
4435629,9606.ENSP00000265686,0.02
4441327,9606.ENSP00000343331,0.02
4434898,9606.ENSP00000261534,0.019
4447092,9606.ENSP00000384222,0.019
4449144,9606.ENSP00000420849,0.019
4451454,9606.ENSP00000480122,0.019
4434983,9606.ENSP00000261937,0.019
4450117,9606.ENSP00000444411,0.019
4445188,9606.ENSP00000368592,0.019
4434162,9606.ENSP00000251268,0.019
4441367,9606.ENSP00000343818,0.019
4449821,9606.ENSP00000437532,0.019
4451287,9606.ENSP00000478309,0.019
4452100,9606.ENSP00000485656,0.019
4445301,9606.ENSP00000369325,0.019
4446535,9606.ENSP00000379644,0.019
4444688,9606.ENSP00000365360,0.019
4447779,9606.ENSP00000393136,0.019
4451979,9606.ENSP00000485258,0.019
4440836,9606.ENSP00000337991,0.019
4435753,9606.ENSP00000267273,0.019
4436332,9606.ENSP00000279058,0.019
4447360,9606.ENSP00000386306,0.019
4444154,9606.ENSP00000362392,0.019
4449973,9606.ENSP00000441032,0.019
4438266,9606.ENSP00000306888,0.019
4447255,9606.ENSP00000385684,0.019
4436817,9606.ENSP00000289547,0.019
4451273,9606.ENSP00000478179,0.019
4438506,9606.ENSP00000309493,0.018
4444789,9606.ENSP00000366058,0.018
4451217,9606.ENSP00000477567,0.018
4450714,9606.ENSP00000463574,0.018
4436534,9606.ENSP00000283254,0.018
4440134,9606.ENSP00000329860,0.018
4442744,9606.ENSP00000355760,0.018
4445381,9606.ENSP00000369738,0.018
4447125,9606.ENSP00000384491,0.018
4436032,9606.ENSP00000272444,0.018
4446114,9606.ENSP00000376865,0.018
4442706,9606.ENSP00000355583,0.018
4438523,9606.ENSP00000309597,0.018
4448148,9606.ENSP00000400908,0.018
4444412,9606.ENSP00000363667,0.018
4447631,9606.ENSP00000389841,0.018
4439543,9606.ENSP00000322628,0.018
4444375,9606.ENSP00000363478,0.018
4444717,9606.ENSP00000365530,0.018
4443809,9606.ENSP00000360822,0.018
4436751,9606.ENSP00000287936,0.018
4434234,9606.ENSP00000252575,0.018
4440495,9606.ENSP00000333900,0.018
4434152,9606.ENSP00000251108,0.018
4435141,9606.ENSP00000262809,0.018
4439519,9606.ENSP00000322343,0.018
4443337,9606.ENSP00000358519,0.018
4439225,9606.ENSP00000318803,0.018
4439204,9606.ENSP00000318429,0.018
4437819,9606.ENSP00000302051,0.018
4437714,9606.ENSP00000301046,0.017
4437860,9606.ENSP00000302530,0.017
4441794,9606.ENSP00000348069,0.017
4440800,9606.ENSP00000337512,0.017
4433976,9606.ENSP00000246186,0.017
4437064,9606.ENSP00000294304,0.017
4436239,9606.ENSP00000276659,0.017
4435451,9606.ENSP00000264555,0.017
4447046,9606.ENSP00000383873,0.017
4443754,9606.ENSP00000360526,0.017
4445043,9606.ENSP00000367629,0.017
4442587,9606.ENSP00000354995,0.017
4441859,9606.ENSP00000348757,0.017
4445356,9606.ENSP00000369604,0.017
4434422,9606.ENSP00000255226,0.017
4443059,9606.ENSP00000357167,0.017
4443106,9606.ENSP00000357453,0.017
4433788,9606.ENSP00000240874,0.017
4449541,9606.ENSP00000430276,0.017
4451210,9606.ENSP00000477515,0.017
4439318,9606.ENSP00000319883,0.017
4441076,9606.ENSP00000340748,0.017
4446976,9606.ENSP00000382976,0.017
4447346,9606.ENSP00000386222,0.017
4450066,9606.ENSP00000443113,0.017
4433285,9606.ENSP00000223459,0.017
4440400,9606.ENSP00000332791,0.017
4450352,9606.ENSP00000451263,0.017
4444643,9606.ENSP00000365024,0.017
4446367,9606.ENSP00000378504,0.017
4448793,9606.ENSP00000415579,0.016
4443571,9606.ENSP00000359594,0.016
4442083,9606.ENSP00000350874,0.016
4435536,9606.ENSP00000265022,0.016
4446483,9606.ENSP00000379310,0.016
4437180,9606.ENSP00000295709,0.016
4444771,9606.ENSP00000365908,0.016
4443276,9606.ENSP00000358210,0.016
4447168,9606.ENSP00000384849,0.016
4444768,9606.ENSP00000365895,0.016
4449600,9606.ENSP00000431759,0.016
4448842,9606.ENSP00000416696,0.016
4436118,9606.ENSP00000274217,0.016
4447889,9606.ENSP00000395389,0.016
4443068,9606.ENSP00000357219,0.016
4441155,9606.ENSP00000341490,0.016
4451480,9606.ENSP00000480376,0.016
4435072,9606.ENSP00000262406,0.016
4441696,9606.ENSP00000347195,0.016
4435861,9606.ENSP00000269081,0.016
4444839,9606.ENSP00000366365,0.016
4433420,9606.ENSP00000228606,0.015
4441759,9606.ENSP00000347767,0.015
4451300,9606.ENSP00000478478,0.015
4445671,9606.ENSP00000371715,0.015
4448233,9606.ENSP00000402460,0.015
4440682,9606.ENSP00000335557,0.015
4447213,9606.ENSP00000385215,0.015
4440074,9606.ENSP00000329117,0.015
4433669,9606.ENSP00000236877,0.015
4437388,9606.ENSP00000297293,0.015
4443062,9606.ENSP00000357178,0.015
4447036,9606.ENSP00000383698,0.015
4442984,9606.ENSP00000356905,0.015
4433473,9606.ENSP00000229554,0.015
4447055,9606.ENSP00000383931,0.015
4450078,9606.ENSP00000443291,0.015
4444146,9606.ENSP00000362354,0.015
4445862,9606.ENSP00000374218,0.015
4449421,9606.ENSP00000427882,0.015
4446041,9606.ENSP00000376337,0.015
4446623,9606.ENSP00000380174,0.014
4440695,9606.ENSP00000335615,0.014
4434753,9606.ENSP00000260184,0.014
4440782,9606.ENSP00000337363,0.014
4438022,9606.ENSP00000304127,0.014
4435474,9606.ENSP00000264669,0.014
4438984,9606.ENSP00000315295,0.014
4439740,9606.ENSP00000325120,0.014
4443817,9606.ENSP00000360871,0.014
4434958,9606.ENSP00000261837,0.014
4451798,9606.ENSP00000483673,0.014
4448262,9606.ENSP00000403208,0.014
4437189,9606.ENSP00000295757,0.014
4448577,9606.ENSP00000410852,0.014
4451083,9606.ENSP00000473853,0.014
4439298,9606.ENSP00000319651,0.014
4437768,9606.ENSP00000301480,0.014
4448646,9606.ENSP00000412326,0.014
4439305,9606.ENSP00000319730,0.014
4442505,9606.ENSP00000354622,0.014
4433521,9606.ENSP00000231121,0.014
4449407,9606.ENSP00000427562,0.014
4447009,9606.ENSP00000383303,0.014
4442464,9606.ENSP00000354453,0.014
4451180,9606.ENSP00000476795,0.014
4450741,9606.ENSP00000464330,0.014
4441207,9606.ENSP00000341987,0.014
4435434,9606.ENSP00000264433,0.014
4447050,9606.ENSP00000383909,0.014
4433776,9606.ENSP00000240499,0.014
4434657,9606.ENSP00000258796,0.014
4439382,9606.ENSP00000320649,0.014
4436101,9606.ENSP00000273962,0.014
4450755,9606.ENSP00000464890,0.014
4434678,9606.ENSP00000259089,0.014
4451873,9606.ENSP00000484645,0.014
4452078,9606.ENSP00000485586,0.014
4444373,9606.ENSP00000363459,0.014
4445771,9606.ENSP00000373244,0.014
4445855,9606.ENSP00000374135,0.014
4435851,9606.ENSP00000268802,0.014
4436772,9606.ENSP00000288368,0.013
4451370,9606.ENSP00000479216,0.013
4436810,9606.ENSP00000289388,0.013
4450177,9606.ENSP00000445905,0.013
4451835,9606.ENSP00000484146,0.013
4435146,9606.ENSP00000262843,0.013
4440019,9606.ENSP00000328397,0.013
4432733,9606.ENSP00000180173,0.013
4434691,9606.ENSP00000259324,0.013
4436584,9606.ENSP00000284425,0.013
4452004,9606.ENSP00000485342,0.013
4447135,9606.ENSP00000384570,0.013
4442956,9606.ENSP00000356771,0.013
4448733,9606.ENSP00000414390,0.013
4450617,9606.ENSP00000459451,0.013
4436936,9606.ENSP00000291842,0.013
4450839,9606.ENSP00000467123,0.013
4450675,9606.ENSP00000462664,0.013
4450068,9606.ENSP00000443133,0.013
4443513,9606.ENSP00000359382,0.013
4448497,9606.ENSP00000408860,0.013
4447157,9606.ENSP00000384725,0.013
4439444,9606.ENSP00000321426,0.013
4440551,9606.ENSP00000334319,0.013
4439922,9606.ENSP00000327453,0.013
4437298,9606.ENSP00000296513,0.013
4449950,9606.ENSP00000440498,0.013
4439114,9606.ENSP00000317272,0.012
4437570,9606.ENSP00000299440,0.012
4446214,9606.ENSP00000377566,0.012
4440364,9606.ENSP00000332500,0.012
4451471,9606.ENSP00000480318,0.012
4452104,9606.ENSP00000485668,0.012
4433817,9606.ENSP00000242315,0.012
4440029,9606.ENSP00000328487,0.012
4439358,9606.ENSP00000320347,0.012
4443431,9606.ENSP00000358966,0.012
4447349,9606.ENSP00000386229,0.012
4432750,9606.ENSP00000192314,0.012
4441697,9606.ENSP00000347197,0.012
4444166,9606.ENSP00000362446,0.012
4445841,9606.ENSP00000373937,0.012
4450650,9606.ENSP00000461425,0.012
4441238,9606.ENSP00000342235,0.012
4443664,9606.ENSP00000360129,0.012
4444545,9606.ENSP00000364512,0.012
4436877,9606.ENSP00000290607,0.012
4449810,9606.ENSP00000437082,0.012
4445503,9606.ENSP00000370527,0.012
4435131,9606.ENSP00000262738,0.012
4447129,9606.ENSP00000384527,0.012
4433985,9606.ENSP00000246535,0.012
4449141,9606.ENSP00000420727,0.012
4435833,9606.ENSP00000268624,0.012
4435819,9606.ENSP00000268281,0.012
4451934,9606.ENSP00000485118,0.012
4439870,9606.ENSP00000326693,0.012
4447817,9606.ENSP00000393835,0.012
4433728,9606.ENSP00000238994,0.012
4436048,9606.ENSP00000272895,0.012
4445528,9606.ENSP00000370713,0.012
4450290,9606.ENSP00000449629,0.012
4435690,9606.ENSP00000266088,0.012
4435519,9606.ENSP00000264935,0.012
4447014,9606.ENSP00000383376,0.012
4451502,9606.ENSP00000480556,0.012
4434679,9606.ENSP00000259154,0.012
4438669,9606.ENSP00000311273,0.012
4442791,9606.ENSP00000355995,0.012
4451889,9606.ENSP00000484807,0.012
4452090,9606.ENSP00000485628,0.012
4439505,9606.ENSP00000322229,0.012
4432601,9606.ENSP00000017003,0.012
4439504,9606.ENSP00000322218,0.012
4435809,9606.ENSP00000268130,0.012
4433685,9606.ENSP00000237455,0.012
4450778,9606.ENSP00000465578,0.012
4439643,9606.ENSP00000323872,0.011
4446502,9606.ENSP00000379390,0.011
4451608,9606.ENSP00000481721,0.011
4434028,9606.ENSP00000247815,0.011
4433753,9606.ENSP00000239830,0.011
4442048,9606.ENSP00000350409,0.011
4450956,9606.ENSP00000470381,0.011
4435573,9606.ENSP00000265239,0.011
4435907,9606.ENSP00000269829,0.011
4450114,9606.ENSP00000444339,0.011
4439026,9606.ENSP00000315794,0.011
4446950,9606.ENSP00000382713,0.011
4438948,9606.ENSP00000314709,0.011
4450734,9606.ENSP00000464218,0.011
4449096,9606.ENSP00000420194,0.011
4446603,9606.ENSP00000380054,0.011
4451056,9606.ENSP00000473091,0.011
4441851,9606.ENSP00000348645,0.011
4443923,9606.ENSP00000361423,0.011
4434346,9606.ENSP00000254190,0.011
4442185,9606.ENSP00000351770,0.011
4447697,9606.ENSP00000391504,0.011
4444336,9606.ENSP00000363308,0.011
4443424,9606.ENSP00000358932,0.011
4448026,9606.ENSP00000398516,0.011
4441046,9606.ENSP00000340467,0.011
4436766,9606.ENSP00000288177,0.011
4440199,9606.ENSP00000330631,0.011
4446160,9606.ENSP00000377171,0.011
4447519,9606.ENSP00000387673,0.011
4447459,9606.ENSP00000387010,0.011
4436912,9606.ENSP00000291532,0.011
4450948,9606.ENSP00000470209,0.011
4445399,9606.ENSP00000369853,0.011
4433282,9606.ENSP00000223366,0.01
4435957,9606.ENSP00000270649,0.01
4447841,9606.ENSP00000394248,0.01
4440631,9606.ENSP00000335042,0.01
4448555,9606.ENSP00000410466,0.01
4437561,9606.ENSP00000299338,0.01
4443839,9606.ENSP00000360994,0.01
4440374,9606.ENSP00000332595,0.01
4436334,9606.ENSP00000279101,0.01
4446474,9606.ENSP00000379242,0.01
4450886,9606.ENSP00000468720,0.01
4447743,9606.ENSP00000392371,0.01
4443942,9606.ENSP00000361547,0.01
4439392,9606.ENSP00000320815,0.01
4450989,9606.ENSP00000471417,0.01
4450154,9606.ENSP00000445359,0.01
